Search_Genus,Search_Species_Epithet,Search_Name,Accepted_Name,Systematic_Order,Family,Subfamily,Genus,Name,Species_Epithet,Author_Year,Author,Year,Full_Name,Aggregate,Synonym_Search_Name,Synonym_Source,Species_Search_Name,usageKey,scientificName,rank,order,matchType,phylum,kingdom,genus,class,confidence,synonym,status,family
Erebia,manto,Erebia manto,Erebia manto,451,Nymphalidae,Satyrinae,Erebia,Erebia manto,manto,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Erebia manto ([Denis & Schiffermüller], 1775)",FALSE,FALSE,"",TRUE,5134815,"Erebia manto (Denis & Schiffermuller, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,bubastis,Erebia bubastis,Erebia manto,451,Nymphalidae,Satyrinae,Erebia,Erebia manto,manto,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Erebia manto ([Denis & Schiffermüller], 1775)",FALSE,TRUE,CHBMS,TRUE,5134769,"Erebia bubastis Eisner, 1946",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Papilio,manto,Papilio manto,Erebia manto,451,Nymphalidae,Satyrinae,Erebia,Erebia manto,manto,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Erebia manto ([Denis & Schiffermüller], 1775)",FALSE,TRUE,"",TRUE,7554473,"Papilio manto Denis & Schiffermuller, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,ottomana,Erebia ottomana,Erebia ottomana,452,Nymphalidae,Satyrinae,Erebia,Erebia ottomana,ottomana,"Herrich-Schäffer, 1847",Herrich-Schäffer,1847,"Erebia ottomana Herrich-Schäffer, 1847",FALSE,FALSE,"",TRUE,5134917,"Erebia ottomana Herrich-Schaffer, 1847",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,ottomana,Erebia dromus ottomana,Erebia ottomana,452,Nymphalidae,Satyrinae,Erebia,Erebia ottomana,ottomana,"Herrich-Schäffer, 1847",Herrich-Schäffer,1847,"Erebia ottomana Herrich-Schäffer, 1847",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Erebia,hispania,Erebia hispania,Erebia hispania,453,Nymphalidae,Satyrinae,Erebia,Erebia hispania,hispania,"Butler, 1868",Butler,1868,"Erebia hispania Butler, 1868",FALSE,FALSE,"",TRUE,5135090,"Erebia hispania Butler, 1868",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,rondoui,Erebia rondoui,Erebia rondoui,454,Nymphalidae,Satyrinae,Erebia,Erebia rondoui,rondoui,"Oberthür, 1908",Oberthür,1908,"Erebia rondoui Oberthür, 1908",FALSE,FALSE,"",TRUE,5134843,"Erebia rondoui Oberthur, 1908",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,callias,Erebia callias,Erebia callias,455,Nymphalidae,Satyrinae,Erebia,Erebia callias,callias,"Edwards, 1871",Edwards,1871,"Erebia callias Edwards, 1871",FALSE,FALSE,"",TRUE,5135304,"Erebia callias W.H.Edwards, 1871",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,tyndarus,Erebia tyndarus,Erebia tyndarus,456,Nymphalidae,Satyrinae,Erebia,Erebia tyndarus,tyndarus,"(Esper, 1781)",Esper,1781,"Erebia tyndarus (Esper, 1781)",FALSE,FALSE,"",TRUE,8233062,"Erebia tyndarus (Esper, 1781)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,tyndarus,Papilio tyndarus,Erebia tyndarus,456,Nymphalidae,Satyrinae,Erebia,Erebia tyndarus,tyndarus,"(Esper, 1781)",Esper,1781,"Erebia tyndarus (Esper, 1781)",FALSE,TRUE,"",TRUE,8901987,"Papilio tyndarus Esper, 1781",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,cassioides,Erebia cassioides,Erebia cassioides,457,Nymphalidae,Satyrinae,Erebia,Erebia cassioides,cassioides,"(Hohenwarth, 1792)",Hohenwarth,1792,"Erebia cassioides (Hohenwarth, 1792)",FALSE,FALSE,"",TRUE,5134796,"Erebia cassioides (Reiner & Hochenwarth, 1792)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,cassioides,Papilio cassioides,Erebia cassioides,457,Nymphalidae,Satyrinae,Erebia,Erebia cassioides,cassioides,"(Hohenwarth, 1792)",Hohenwarth,1792,"Erebia cassioides (Hohenwarth, 1792)",FALSE,TRUE,"",TRUE,7489545,"Papilio cassioides Reiner & Hochenwarth, 1792",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,nivalis,Erebia nivalis,Erebia nivalis,458,Nymphalidae,Satyrinae,Erebia,Erebia nivalis,nivalis,"Lorkovi? & Lesse, 1954",Lorkovi? & Lesse,1954,"Erebia nivalis Lorkovi? & Lesse, 1954",FALSE,FALSE,"",TRUE,5134884,"Erebia nivalis Lorkovic & De Lesse, 1954",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,neleus,Erebia neleus,Erebia neleus,459,Nymphalidae,Satyrinae,Erebia,Erebia neleus,neleus,"(Freyer, 1832)",Freyer,1832,"Erebia neleus (Freyer, 1832)",FALSE,FALSE,"",TRUE,5134975,"Erebia neleus Freyer, 1833",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Hipparchia,neleus,Hipparchia neleus,Erebia neleus,459,Nymphalidae,Satyrinae,Erebia,Erebia neleus,neleus,"(Freyer, 1832)",Freyer,1832,"Erebia neleus (Freyer, 1832)",FALSE,TRUE,"",TRUE,1918607,"Hipparchia Fabricius, 1807",GENUS,Lepidoptera,HIGHERRANK,Arthropoda,Animalia,Hipparchia,Insecta,94,FALSE,ACCEPTED,Nymphalidae
Erebia,calcarius,Erebia calcarius,Erebia calcarius,460,Nymphalidae,Satyrinae,Erebia,Erebia calcarius,calcarius,"Lorkovi?, 1953",Lorkovi?,1953,"Erebia calcarius Lorkovi?, 1953",FALSE,FALSE,"",TRUE,5135314,"Erebia calcaria Lorkovic, 1953",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Erebia,Insecta,96,FALSE,ACCEPTED,Nymphalidae
Erebia,calcaria,Erebia calcaria,Erebia calcarius,460,Nymphalidae,Satyrinae,Erebia,Erebia calcarius,calcarius,"Lorkovi?, 1953",Lorkovi?,1953,"Erebia calcarius Lorkovi?, 1953",FALSE,TRUE,"",TRUE,5135314,"Erebia calcaria Lorkovic, 1953",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,calcarius,Erebia tyndarus calcarius,Erebia calcarius,460,Nymphalidae,Satyrinae,Erebia,Erebia calcarius,calcarius,"Lorkovi?, 1953",Lorkovi?,1953,"Erebia calcarius Lorkovi?, 1953",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Erebia,arvernensis,Erebia arvernensis,Erebia arvernensis,461,Nymphalidae,Satyrinae,Erebia,Erebia arvernensis,arvernensis,"Oberthür, 1908",Oberthür,1908,"Erebia arvernensis Oberthür, 1908",FALSE,FALSE,"",TRUE,8414157,"Erebia arvernensis OberthÃ¼r, 1908",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,arvernensis,Erebia tyndarus arvernensis,Erebia arvernensis,461,Nymphalidae,Satyrinae,Erebia,Erebia arvernensis,arvernensis,"Oberthür, 1908",Oberthür,1908,"Erebia arvernensis Oberthür, 1908",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Erebia,oeme,Erebia oeme,Erebia oeme,462,Nymphalidae,Satyrinae,Erebia,Erebia oeme,oeme,"(Hübner, 1804)",Hübner,1804,"Erebia oeme (Hübner, 1804)",FALSE,FALSE,"",TRUE,7791190,"Erebia oeme (Hubner, 1804)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,oeme,Papilio oeme,Erebia oeme,462,Nymphalidae,Satyrinae,Erebia,Erebia oeme,oeme,"(Hübner, 1804)",Hübner,1804,"Erebia oeme (Hübner, 1804)",FALSE,TRUE,"",TRUE,7940200,"Papilio oeme Hubner, 1804",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,gorge,Erebia gorge,Erebia gorge,463,Nymphalidae,Satyrinae,Erebia,Erebia gorge,gorge,"(Hübner, 1804)",Hübner,1804,"Erebia gorge (Hübner, 1804)",FALSE,FALSE,"",TRUE,5134728,"Erebia gorge (Hubner, 1804)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,gorge,Papilio gorge,Erebia gorge,463,Nymphalidae,Satyrinae,Erebia,Erebia gorge,gorge,"(Hübner, 1804)",Hübner,1804,"Erebia gorge (Hübner, 1804)",FALSE,TRUE,"",TRUE,8258063,"Papilio gorge Hubner, 1804",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,sthennyo,Erebia sthennyo,Erebia sthennyo,464,Nymphalidae,Satyrinae,Erebia,Erebia sthennyo,sthennyo,"Graslin, 1850",Graslin,1850,"Erebia sthennyo Graslin, 1850",FALSE,FALSE,"",TRUE,5134795,"Erebia sthennyo Graslin, 1850",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,pandrose,Erebia pandrose,Erebia pandrose,465,Nymphalidae,Satyrinae,Erebia,Erebia pandrose,pandrose,"(Borkhausen, 1788)",Borkhausen,1788,"Erebia pandrose (Borkhausen, 1788)",FALSE,FALSE,"",TRUE,7738295,"Erebia pandrose (Borkhausen, 1788)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,pandrose,Papilio pandrose,Erebia pandrose,465,Nymphalidae,Satyrinae,Erebia,Erebia pandrose,pandrose,"(Borkhausen, 1788)",Borkhausen,1788,"Erebia pandrose (Borkhausen, 1788)",FALSE,TRUE,"",TRUE,8261791,"Papilio pandrose Borkhausen, 1788",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,eriphyle,Erebia eriphyle,Erebia eriphyle,466,Nymphalidae,Satyrinae,Erebia,Erebia eriphyle,eriphyle,"(Freyer, 1836)",Freyer,1836,"Erebia eriphyle (Freyer, 1836)",FALSE,FALSE,"",TRUE,5134569,"Erebia eriphyle (Freyer, 1836)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Hipparchia,eriphyle,Hipparchia eriphyle,Erebia eriphyle,466,Nymphalidae,Satyrinae,Erebia,Erebia eriphyle,eriphyle,"(Freyer, 1836)",Freyer,1836,"Erebia eriphyle (Freyer, 1836)",FALSE,TRUE,"",TRUE,8768261,"Hipparchia eriphyle Freyer, 1836",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,epistygne,Erebia epistygne,Erebia epistygne,467,Nymphalidae,Satyrinae,Erebia,Erebia epistygne,epistygne,"(Hübner, 1819)",Hübner,1819,"Erebia epistygne (Hübner, 1819)",FALSE,FALSE,"",TRUE,5134686,"Erebia epistygne (Hubner, 1819)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,epistygne,Papilio epistygne,Erebia epistygne,467,Nymphalidae,Satyrinae,Erebia,Erebia epistygne,epistygne,"(Hübner, 1819)",Hübner,1819,"Erebia epistygne (Hübner, 1819)",FALSE,TRUE,"",TRUE,8269385,"Papilio epistygne Hubner, 1819",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,euryale,Erebia euryale,Erebia euryale,468,Nymphalidae,Satyrinae,Erebia,Erebia euryale,euryale,"(Esper, 1805)",Esper,1805,"Erebia euryale (Esper, 1805)",FALSE,FALSE,"",TRUE,5134469,"Erebia euryale (Esper, 1805)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,euryale,Papilio euryale,Erebia euryale,468,Nymphalidae,Satyrinae,Erebia,Erebia euryale,euryale,"(Esper, 1805)",Esper,1805,"Erebia euryale (Esper, 1805)",FALSE,TRUE,"",TRUE,8855789,"Papilio euryale Esper, 1805",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,palarica,Erebia palarica,Erebia palarica,469,Nymphalidae,Satyrinae,Erebia,Erebia palarica,palarica,"Chapman, 1905",Chapman,1905,"Erebia palarica Chapman, 1905",FALSE,FALSE,"",TRUE,5134583,"Erebia palarica Chapman, 1905",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,ligea,Erebia ligea,Erebia ligea,470,Nymphalidae,Satyrinae,Erebia,Erebia ligea,ligea,"(Linnaeus, 1758)",Linnaeus,1758,"Erebia ligea (Linnaeus, 1758)",FALSE,FALSE,"",TRUE,5134682,"Erebia ligea (Linnaeus, 1758)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,ligea,Papilio ligea,Erebia ligea,470,Nymphalidae,Satyrinae,Erebia,Erebia ligea,ligea,"(Linnaeus, 1758)",Linnaeus,1758,"Erebia ligea (Linnaeus, 1758)",FALSE,TRUE,"",TRUE,7886392,"Papilio ligea Linnaeus, 1758",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,pluto,Erebia pluto,Erebia pluto,471,Nymphalidae,Satyrinae,Erebia,Erebia pluto,pluto,"(Prunner, 1798)",Prunner,1798,"Erebia pluto (Prunner, 1798)",FALSE,FALSE,"",TRUE,5134882,"Erebia pluto (de Prunner, 1798)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,pluto,Papilio pluto,Erebia pluto,471,Nymphalidae,Satyrinae,Erebia,Erebia pluto,pluto,"(Prunner, 1798)",Prunner,1798,"Erebia pluto (Prunner, 1798)",FALSE,TRUE,"",TRUE,7479203,"Papilio pluto de Prunner, 1798",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,aethiopellus,Erebia aethiopellus,Erebia aethiopellus,472,Nymphalidae,Satyrinae,Erebia,Erebia aethiopellus,aethiopellus,"(Hoffmansegg, 1806)",Hoffmansegg,1806,"Erebia aethiopellus (Hoffmansegg, 1806)",FALSE,FALSE,"",TRUE,5134788,"Erebia aethiopellus (Hoffmannsegg, 1806)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,aethiopellus,Papilio aethiopellus,Erebia aethiopellus,472,Nymphalidae,Satyrinae,Erebia,Erebia aethiopellus,aethiopellus,"(Hoffmansegg, 1806)",Hoffmansegg,1806,"Erebia aethiopellus (Hoffmansegg, 1806)",FALSE,TRUE,"",TRUE,7745369,"Papilio aethiopellus Hoffmannsegg, 1806",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,gorgone,Erebia gorgone,Erebia gorgone,473,Nymphalidae,Satyrinae,Erebia,Erebia gorgone,gorgone,"Boisduval, 1833",Boisduval,1833,"Erebia gorgone Boisduval, 1833",FALSE,FALSE,"",TRUE,5134607,"Erebia gorgone Boisduval, 1833",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,rhodopensis,Erebia rhodopensis,Erebia rhodopensis,474,Nymphalidae,Satyrinae,Erebia,Erebia rhodopensis,rhodopensis,"Nicholl, 1900",Nicholl,1900,"Erebia rhodopensis Nicholl, 1900",FALSE,FALSE,"",TRUE,5135370,"Erebia rhodopensis Nicholl, 1900",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,rhodopensis,Erebia gorgone rhodopensis,Erebia rhodopensis,474,Nymphalidae,Satyrinae,Erebia,Erebia rhodopensis,rhodopensis,"Nicholl, 1900",Nicholl,1900,"Erebia rhodopensis Nicholl, 1900",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Erebia,mnestra,Erebia mnestra,Erebia mnestra,475,Nymphalidae,Satyrinae,Erebia,Erebia mnestra,mnestra,"(Hübner, 1804)",Hübner,1804,"Erebia mnestra (Hübner, 1804)",FALSE,FALSE,"",TRUE,5134798,"Erebia mnestra (Hubner, 1804)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,mnestra,Papilio mnestra,Erebia mnestra,475,Nymphalidae,Satyrinae,Erebia,Erebia mnestra,mnestra,"(Hübner, 1804)",Hübner,1804,"Erebia mnestra (Hübner, 1804)",FALSE,TRUE,"",TRUE,7872652,"Papilio mnestra Hubner, 1804",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,albergana,Erebia albergana,Erebia albergana,476,Nymphalidae,Satyrinae,Erebia,Erebia albergana,albergana,"(Prunner, 1798)",Prunner,1798,"Erebia albergana (Prunner, 1798)",FALSE,FALSE,"",TRUE,7802074,"Erebia alberganus (de Prunner, 1798)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Erebia,Insecta,96,FALSE,ACCEPTED,Nymphalidae
Erebia,alberganus,Erebia alberganus,Erebia albergana,476,Nymphalidae,Satyrinae,Erebia,Erebia albergana,albergana,"(Prunner, 1798)",Prunner,1798,"Erebia albergana (Prunner, 1798)",FALSE,TRUE,"",TRUE,7802074,"Erebia alberganus (de Prunner, 1798)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,alberganus,Papilio alberganus,Erebia albergana,476,Nymphalidae,Satyrinae,Erebia,Erebia albergana,albergana,"(Prunner, 1798)",Prunner,1798,"Erebia albergana (Prunner, 1798)",FALSE,TRUE,"",TRUE,7390401,"Papilio alberganus de Prunner, 1798",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,sudetica,Erebia sudetica,Erebia sudetica,477,Nymphalidae,Satyrinae,Erebia,Erebia sudetica,sudetica,"Staudinger, 1861",Staudinger,1861,"Erebia sudetica Staudinger, 1861",FALSE,FALSE,"",TRUE,5134808,"Erebia sudetica Staudinger, 1861",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,sudetica,Erebia melampus sudetica,Erebia sudetica,477,Nymphalidae,Satyrinae,Erebia,Erebia sudetica,sudetica,"Staudinger, 1861",Staudinger,1861,"Erebia sudetica Staudinger, 1861",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Erebia,melampus,Erebia melampus,Erebia melampus,478,Nymphalidae,Satyrinae,Erebia,Erebia melampus,melampus,"(Fuessly, 1775)",Fuessly,1775,"Erebia melampus (Fuessly, 1775)",FALSE,FALSE,"",TRUE,8101931,"Erebia melampus (Fuessly, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,melampus,Papilio melampus,Erebia melampus,478,Nymphalidae,Satyrinae,Erebia,Erebia melampus,melampus,"(Fuessly, 1775)",Fuessly,1775,"Erebia melampus (Fuessly, 1775)",FALSE,TRUE,"",TRUE,7830279,"Papilio melampus Fuessly, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,97,TRUE,SYNONYM,Nymphalidae
Erebia,triarius,Erebia triarius,Erebia triarius,479,Nymphalidae,Satyrinae,Erebia,Erebia triarius,triarius,"(Prunner, 1798)",Prunner,1798,"Erebia triarius (Prunner, 1798)",FALSE,FALSE,"",TRUE,7509928,"Erebia triarius (de Prunner, 1798)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,triaria,Erebia triaria,Erebia triarius,479,Nymphalidae,Satyrinae,Erebia,Erebia triarius,triarius,"(Prunner, 1798)",Prunner,1799,"Erebia triarius (Prunner, 1798)",FALSE,TRUE,kudrna,TRUE,7509928,"Erebia triarius (de Prunner, 1798)",SPECIES,Lepidoptera,FUZZY,Arthropoda,Animalia,Erebia,Insecta,96,FALSE,ACCEPTED,Nymphalidae
Papilio,triarius,Papilio triarius,Erebia triarius,479,Nymphalidae,Satyrinae,Erebia,Erebia triarius,triarius,"(Prunner, 1798)",Prunner,1798,"Erebia triarius (Prunner, 1798)",FALSE,TRUE,"",TRUE,7376953,"Papilio triarius de Prunner, 1798",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,polaris,Erebia polaris,Erebia polaris,480,Nymphalidae,Satyrinae,Erebia,Erebia polaris,polaris,"Staudinger, 1861",Staudinger,1861,"Erebia polaris Staudinger, 1861",FALSE,FALSE,"",TRUE,5135146,"Erebia polaris Staudinger, 1871",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,polaris,Erebia medusa var. polaris,Erebia polaris,480,Nymphalidae,Satyrinae,Erebia,Erebia polaris,polaris,"Staudinger, 1861",Staudinger,1861,"Erebia polaris Staudinger, 1861",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Erebia,medusa,Erebia medusa,Erebia medusa,481,Nymphalidae,Satyrinae,Erebia,Erebia medusa,medusa,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Erebia medusa ([Denis & Schiffermüller], 1775)",FALSE,FALSE,"",TRUE,5134680,"Erebia medusa (Denis & Schiffermuller, 1775)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,medusa,Papilio medusa,Erebia medusa,481,Nymphalidae,Satyrinae,Erebia,Erebia medusa,medusa,"([Denis & Schiffermüller], 1775)",[Denis & Schiffermüller],1775,"Erebia medusa ([Denis & Schiffermüller], 1775)",FALSE,TRUE,"",TRUE,7499407,"Papilio medusa Denis & Schiffermuller, 1775",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,aethiops,Erebia aethiops,Erebia aethiops,482,Nymphalidae,Satyrinae,Erebia,Erebia aethiops,aethiops,"(Esper, 1777)",Esper,1777,"Erebia aethiops (Esper, 1777)",FALSE,FALSE,"",TRUE,7682743,"Erebia aethiops (Esper, 1777)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,aethiops,Papilio aethiops,Erebia aethiops,482,Nymphalidae,Satyrinae,Erebia,Erebia aethiops,aethiops,"(Esper, 1777)",Esper,1777,"Erebia aethiops (Esper, 1777)",FALSE,TRUE,"",TRUE,10175914,"Papilio Linnaeus, 1758",GENUS,Lepidoptera,HIGHERRANK,Arthropoda,Animalia,Papilio,Insecta,94,FALSE,ACCEPTED,Papilionidae
Erebia,pharte,Erebia pharte,Erebia pharte,483,Nymphalidae,Satyrinae,Erebia,Erebia pharte,pharte,"(Hübner, 1804)",Hübner,1804,"Erebia pharte (Hübner, 1804)",FALSE,FALSE,"",TRUE,5135367,"Erebia pharte (Hubner, 1804)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,pharte,Papilio pharte,Erebia pharte,483,Nymphalidae,Satyrinae,Erebia,Erebia pharte,pharte,"(Hübner, 1804)",Hübner,1804,"Erebia pharte (Hübner, 1804)",FALSE,TRUE,"",TRUE,7623497,"Papilio pharte Hubner, 1804",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
Erebia,christi,Erebia christi,Erebia christi,484,Nymphalidae,Satyrinae,Erebia,Erebia christi,christi,"Rätzer, 1890",Rätzer,1890,"Erebia christi Rätzer, 1890",FALSE,FALSE,"",TRUE,5134777,"Erebia christi Ratzer, 1890",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Erebia,orientalis,Erebia orientalis,Erebia orientalis,485,Nymphalidae,Satyrinae,Erebia,Erebia orientalis,orientalis,"Elwes, 1900",Elwes,1900,"Erebia orientalis Elwes, 1900",FALSE,FALSE,"",TRUE,5134601,"Erebia orientalis Elwes, 1900",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,97,FALSE,ACCEPTED,Nymphalidae
Erebia,orientalis,Erebia epiphron orientalis,Erebia orientalis,485,Nymphalidae,Satyrinae,Erebia,Erebia orientalis,orientalis,"Elwes, 1900",Elwes,1900,"Erebia orientalis Elwes, 1900",FALSE,TRUE,"",FALSE,,,,,,,,,,,,,
Erebia,epiphron,Erebia epiphron,Erebia epiphron,486,Nymphalidae,Satyrinae,Erebia,Erebia epiphron,epiphron,"(Knoch, 1783)",Knoch,1783,"Erebia epiphron (Knoch, 1783)",FALSE,FALSE,"",TRUE,8167638,"Erebia epiphron (Knoch, 1783)",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,FALSE,ACCEPTED,Nymphalidae
Papilio,epiphron,Papilio epiphron,Erebia epiphron,486,Nymphalidae,Satyrinae,Erebia,Erebia epiphron,epiphron,"(Knoch, 1783)",Knoch,1783,"Erebia epiphron (Knoch, 1783)",FALSE,TRUE,"",TRUE,7819547,"Papilio epiphron Knoch, 1783",SPECIES,Lepidoptera,EXACT,Arthropoda,Animalia,Erebia,Insecta,98,TRUE,SYNONYM,Nymphalidae
